symbol	ensembl	entrez
ERP27	ENSG00000139055	121506
LINC00442	ENSG00000232685	348021
TMEM136	ENSG00000181264	219902
RPS6KA5	ENSG00000100784	9252
MIDN	ENSG00000167470	90007
USP24P1	ENSG00000229375	NA
GPR32	ENSG00000142511	2854
GTF2IP3	ENSG00000187721	NA
CTSL	ENSG00000135047	1514
SLC2A5	ENSG00000142583	6518
ACPT	ENSG00000142513	93650
	ENSG00000226619	NA
RPS29	ENSG00000213741	6235
RNA5SP24	ENSG00000252287	NA
CENPIP1	ENSG00000224778	NA
CD40LG	ENSG00000102245	959
EDA	ENSG00000158813	1896
RNU6-52P	ENSG00000252675	100873761
	ENSG00000234894	NA
ARF5	ENSG00000004059	381
SMPD4P2	ENSG00000229147	NA
MTRR	ENSG00000124275	4552
FJX1	ENSG00000179431	24147
PSPC1P1	ENSG00000227879	NA
ARHGDIB	ENSG00000111348	397
	ENSG00000232243	NA
EFCAB2	ENSG00000203666	84288
TRIM44	ENSG00000166326	54765
BARHL2	ENSG00000143032	343472
ANKRD26P3	ENSG00000237636	NA
RALY	ENSG00000125970	22913
MAST1	ENSG00000105613	22983
MRPL3P1	ENSG00000215349	NA
LINC00421	ENSG00000236834	100287114
PARP4P2	ENSG00000224976	NA
PTP4A2	ENSG00000184007	8073
FAM58DP	ENSG00000231184	NA
	ENSG00000229791	NA
SLC25A15P2	ENSG00000237164	NA
CYCSP32	ENSG00000223625	NA
MZT2B	ENSG00000152082	653784
MZT2B	ENSG00000152082	80097
TRIM56	ENSG00000169871	81844
DOC2B	ENSG00000272636	8447
MRPS31P2	ENSG00000232894	NA
ESRRAP1	ENSG00000215572	NA
CASC4P1	ENSG00000238132	NA
PTPRN2	ENSG00000155093	5799
C19orf48	ENSG00000167747	692204
C19orf48	ENSG00000167747	84798
LINC00350	ENSG00000225316	NA
PURA	ENSG00000185129	5813
	ENSG00000257110	NA
POLDIP3	ENSG00000100227	84271
	ENSG00000226352	NA
	ENSG00000268852	NA
RN7SL166P	ENSG00000265624	NA
FZD1	ENSG00000157240	8321
WFS1	ENSG00000109501	7466
RPS6KB1	ENSG00000108443	6198
ST6GALNAC4P1	ENSG00000233469	NA
SOS1	ENSG00000115904	6654
IGIP	ENSG00000182700	492311
	ENSG00000223576	NA
	ENSG00000238665	NA
	ENSG00000266230	NA
KRR1P1	ENSG00000237672	NA
ARHGEF6	ENSG00000129675	9459
LINC01072	ENSG00000236076	NA
DNAJB13	ENSG00000187726	374407
CYSTM1	ENSG00000120306	84418
PPIAP28	ENSG00000226633	NA
LINC00556	ENSG00000260131	NA
HDAC9	ENSG00000048052	9734
MIR4499	ENSG00000263978	100616304
CD7	ENSG00000173762	924
SLC35E1P1	ENSG00000238286	NA
RNU2-7P	ENSG00000222726	NA
	ENSG00000265710	NA
DNASE2	ENSG00000105612	1777
	ENSG00000203614	NA
MBTPS1	ENSG00000140943	8720
GPX8	ENSG00000164294	493869
CCL3L3	ENSG00000260199	414062
CCL3L3	ENSG00000260199	6349
ZNF644	ENSG00000122482	84146
RANP8	ENSG00000233524	NA
LEPREL1	ENSG00000090530	55214
KRT5	ENSG00000186081	3852
LDLRAD3	ENSG00000179241	143458
NSD1	ENSG00000165671	64324
CNOT4P1	ENSG00000236704	NA
PFDN1	ENSG00000113068	5201
HNRNPA1P30	ENSG00000233780	101930748
KIF26B	ENSG00000162849	55083
SCARA3	ENSG00000168077	51435
SETD2	ENSG00000181555	29072
TUBA3E	ENSG00000152086	112714
CCL4L1	ENSG00000260717	388372
CCL4L1	ENSG00000260717	9560
EIF2S2	ENSG00000125977	8894
DCST1	ENSG00000163357	149095
PPIAP27	ENSG00000234363	NA
RPSAP54	ENSG00000213621	NA
	ENSG00000238893	NA
RNU6-51P	ENSG00000251902	NA
LATS2-AS1	ENSG00000233851	NA
UCP2	ENSG00000175567	7351
CDRT4	ENSG00000239704	284040
COMMD9	ENSG00000110442	29099
RNU4-9P	ENSG00000201821	NA
	ENSG00000257230	NA
RPS12P23	ENSG00000180172	NA
MCIDAS	ENSG00000234602	345643
IPPKP1	ENSG00000225585	NA
LPCAT2	ENSG00000087253	54947
	ENSG00000252128	NA
RN7SL80P	ENSG00000263607	NA
AWAT2	ENSG00000147160	158835
	ENSG00000271250	NA
	ENSG00000259795	101060421
	ENSG00000259795	101060389
	ENSG00000259795	100510707
	ENSG00000259795	414060
LINC01046	ENSG00000233405	NA
SECTM1	ENSG00000141574	6398
C6orf57	ENSG00000154079	135154
ESRRAP2	ENSG00000235438	NA
TVP23C-CDRT4	ENSG00000259024	100533496
SPATA31E1	ENSG00000177992	286234
GMPPA	ENSG00000144591	29926
RPH3AL	ENSG00000181031	9501
	ENSG00000229137	NA
	ENSG00000257544	NA
PTPN9	ENSG00000169410	5780
MIPEPP3	ENSG00000233325	NA
KLK1	ENSG00000167748	3816
	ENSG00000260287	101060351
	ENSG00000260287	101060321
	ENSG00000260287	654341
CHMP3	ENSG00000115561	100526767
CHMP3	ENSG00000115561	51652
CCDC115	ENSG00000136710	84317
HBEGF	ENSG00000113070	1839
	ENSG00000224429	100652865
HSDL1	ENSG00000103160	83693
GLRA4	ENSG00000188828	441509
	ENSG00000245017	643770
GRK6P1	ENSG00000215571	NA
KLF1	ENSG00000105610	10661
	ENSG00000259801	101060389
	ENSG00000259801	101060321
	ENSG00000259801	729877
GPR157	ENSG00000180758	80045
ASIP	ENSG00000101440	434
EIF3E	ENSG00000104408	3646
RREB1	ENSG00000124782	6239
ARHGEF12	ENSG00000196914	23365
GAPDHP52	ENSG00000235076	NA
CCNO	ENSG00000152669	10309
SLC16A7	ENSG00000118596	9194
MAN1A1	ENSG00000111885	4121
SMYD3	ENSG00000185420	64754
TMEM31	ENSG00000179363	203562
PPP2R2C	ENSG00000074211	5522
TVP23C	ENSG00000175106	201158
PPT2-EGFL8	ENSG00000258388	NA
RNF103-CHMP3	ENSG00000249884	100526767
RNF103-CHMP3	ENSG00000249884	51652
RNF103-CHMP3	ENSG00000249884	7844
NELL2	ENSG00000184613	4753
	ENSG00000253459	NA
H6PD	ENSG00000049239	9563
CDK20	ENSG00000156345	23552
RNA5SP25	ENSG00000222747	NA
OVOL3	ENSG00000105261	728361
ZDHHC20-IT1	ENSG00000236953	NA
AHCY	ENSG00000101444	191
HIST1H2BPS3	ENSG00000226908	NA
	ENSG00000238878	NA
FNTAP2	ENSG00000230022	NA
RNU6-59P	ENSG00000207518	100873767
PRR5L	ENSG00000135362	79899
RPS7P10	ENSG00000226525	NA
RN7SL766P	ENSG00000244197	NA
LRR1	ENSG00000165501	122769
SPSB1	ENSG00000171621	80176
LINC00424	ENSG00000226722	100874182
SMAP1	ENSG00000112305	60682
POLR2I	ENSG00000105258	5438
NME1P1	ENSG00000237175	NA
MTND3P1	ENSG00000226118	NA
MTERF	ENSG00000127989	7978
FTH1P7	ENSG00000232187	NA
TCTN2	ENSG00000168778	79867
DDX39AP1	ENSG00000225777	NA
AKR1E2	ENSG00000165568	83592
	ENSG00000253094	NA
RPL7AP73	ENSG00000237952	NA
SLC25A33	ENSG00000171612	84275
IPMKP1	ENSG00000226507	NA
RFESDP1	ENSG00000231650	NA
	ENSG00000268716	NA
	ENSG00000229556	NA
GCDH	ENSG00000105607	2639
	ENSG00000240341	NA
	ENSG00000272916	8509
LINC00621	ENSG00000262619	NA
GABRR2	ENSG00000111886	2570
KRT71	ENSG00000139648	112802
BASP1P1	ENSG00000230535	646201
CYB5R3	ENSG00000100243	1727
NUS1P2	ENSG00000234685	NA
PDE6H	ENSG00000139053	5149
	ENSG00000262198	NA
	ENSG00000212432	NA
EMC2	ENSG00000104412	9694
PLP1	ENSG00000123560	5354
SUZ12	ENSG00000178691	23512
RPL36AL	ENSG00000165502	6166
TFB2M	ENSG00000162851	64216
UCP3	ENSG00000175564	7352
KRT74	ENSG00000170484	121391
UBE2J1	ENSG00000198833	51465
MGAT2	ENSG00000168282	4247
RERG	ENSG00000134533	85004
DNAAF1	ENSG00000154099	123872
NDST2	ENSG00000166507	8509
CEBPE	ENSG00000092067	1053
DNAAF2	ENSG00000165506	55172
SPIN1	ENSG00000106723	10927
SNUPN	ENSG00000169371	10073
FSCN3	ENSG00000106328	29999
SLIT1	ENSG00000187122	6585
CIRBP	ENSG00000099622	1153
TBC1D32	ENSG00000146350	221322
RNF103	ENSG00000239305	7844
KLK15	ENSG00000174562	55554
CCDC25	ENSG00000147419	55246
CNST	ENSG00000162852	163882
RAMP3	ENSG00000122679	10268
RRAGD	ENSG00000025039	58528
HFM1	ENSG00000162669	164045
SERPINE1	ENSG00000106366	5054
CAPNS2	ENSG00000256812	84290
	ENSG00000212673	NA
NXNL2	ENSG00000130045	158046
TMEM201	ENSG00000188807	199953
TDG	ENSG00000139372	6996
RMND5A	ENSG00000153561	64795
RBMX	ENSG00000147274	101928747
RBMX	ENSG00000147274	27316
RBMX	ENSG00000147274	26787
	ENSG00000214776	728715
C9orf47	ENSG00000186354	286223
	ENSG00000256975	NA
KRT72	ENSG00000170486	140807
TBCB	ENSG00000105254	1155
SLC4A9	ENSG00000113073	83697
KHDRBS1	ENSG00000121774	10657
	ENSG00000266633	NA
RNU6-700P	ENSG00000212345	NA
SLC7A8	ENSG00000092068	23428
AP1S1	ENSG00000106367	1174
SCCPDH	ENSG00000143653	51097
TMPO	ENSG00000120802	7112
	ENSG00000256594	374443
S1PR3	ENSG00000213694	1903
	ENSG00000267318	NA
GOT2P3	ENSG00000233719	NA
	ENSG00000272917	NA
POLE2	ENSG00000100479	5427
	ENSG00000256442	NA
KLK3	ENSG00000142515	354
	ENSG00000181464	101928503
TXNDC17	ENSG00000129235	84817
ITCH	ENSG00000078747	83737
SHC3	ENSG00000148082	53358
POLK	ENSG00000122008	51426
LRRC37B	ENSG00000185158	101929841
LRRC37B	ENSG00000185158	114659
APOH	ENSG00000091583	350
RNFT1	ENSG00000189050	51136
SFTA2	ENSG00000237814	389376
TMEM74	ENSG00000164841	157753
CDRT1	ENSG00000241322	101928503
CDRT1	ENSG00000241322	374286
OTUD6A	ENSG00000189401	139562
SLC6A2	ENSG00000103546	6530
TRHR	ENSG00000174417	7201
RAB24	ENSG00000169228	53917
B3GAT2	ENSG00000112309	135152
IGBP1	ENSG00000089289	3476
DPCR1	ENSG00000257232	135656
	ENSG00000257027	101928054
	ENSG00000213443	29121
	ENSG00000256582	NA
	ENSG00000256912	NA
	ENSG00000255882	NA
	ENSG00000227506	NA
GAST	ENSG00000184502	2520
OGFRL1	ENSG00000119900	79627
CKS2	ENSG00000123975	1164
DGAT2L6	ENSG00000184210	347516
NUDCD1	ENSG00000120526	84955
ANKRD6	ENSG00000135299	22881
TRAF6	ENSG00000175104	7189
	ENSG00000257590	NA
AWAT1	ENSG00000204195	158833
PAX4	ENSG00000106331	5078
CMC1	ENSG00000187118	152100
C6orf15	ENSG00000224105	29113
DHX29	ENSG00000067248	54505
TMEM39B	ENSG00000121775	55116
PSORS1C1	ENSG00000233734	170679
ATP6V0A2	ENSG00000185344	23545
IMP3	ENSG00000177971	55272
RAG1	ENSG00000166349	5896
C2CD3	ENSG00000168014	26005
RPL31	ENSG00000071082	6160
ADCY1	ENSG00000164742	107
CDSN	ENSG00000237165	1041
SNX33	ENSG00000173548	257364
SNN	ENSG00000184602	8303
SLC10A6	ENSG00000145283	345274
RBM44	ENSG00000177483	375316
PSORS1C2	ENSG00000227246	170680
HAP1	ENSG00000173805	9001
RAG2	ENSG00000175097	5897
MAN2B2	ENSG00000013288	23324
FAM19A2	ENSG00000198673	338811
CKB	ENSG00000166165	1152
AKAP9	ENSG00000127914	10142
AHCTF1	ENSG00000153207	25909
CSPG4	ENSG00000173546	1464
C4orf36	ENSG00000163633	100506746
C4orf36	ENSG00000163633	132989
SECISBP2	ENSG00000187742	79048
CES1	ENSG00000198848	100653057
CES1	ENSG00000198848	1066
	ENSG00000203392	NA
TAF1C	ENSG00000103168	9013
TXNDC11	ENSG00000153066	51061
	ENSG00000225231	100506159
ODF3L1	ENSG00000182950	161753
RAMP1	ENSG00000132329	10267
PTGES3L	ENSG00000267060	100885848
AZI2	ENSG00000163512	64343
	ENSG00000269601	NA
	ENSG00000256530	NA
P2RY4	ENSG00000186912	5030
EGFL8	ENSG00000241404	80864
KLK2	ENSG00000167751	3817
CDC7	ENSG00000097046	8317
CD8A	ENSG00000153563	925
IMP4	ENSG00000136718	92856
KRT73	ENSG00000186049	319101
CCDC69	ENSG00000198624	26112
	ENSG00000198843	51714
LEPREL4	ENSG00000141696	10609
ARR3	ENSG00000120500	407
ENY2	ENSG00000120533	56943
GRIK4	ENSG00000149403	2900
MXD3	ENSG00000213347	83463
	ENSG00000251537	NA
TEX19	ENSG00000182459	400629
OCIAD1	ENSG00000109180	54940
UBE2Q2	ENSG00000140367	92912
UTS2R	ENSG00000181408	2837
SSR1	ENSG00000124783	6745
SYCE2	ENSG00000161860	256126
ASIC4	ENSG00000072182	55515
TRIB2	ENSG00000071575	28951
CCHCR1	ENSG00000224180	54535
CLDN1	ENSG00000163347	9076
CDKL4	ENSG00000205111	344387
SND1	ENSG00000197157	27044
C14orf164	ENSG00000215277	100507650
ESCO2	ENSG00000171320	157570
KIF9	ENSG00000088727	64147
ZNF670	ENSG00000135747	93474
GM2A	ENSG00000196743	2760
C11orf74	ENSG00000166352	119710
ZC3H7A	ENSG00000122299	29066
HEATR6	ENSG00000068097	63897
DYNLRB1	ENSG00000125971	83658
ZNF695	ENSG00000197472	57116
AFF1	ENSG00000172493	4299
C6orf136	ENSG00000204564	221545
CHPF	ENSG00000123989	79586
MRFAP1	ENSG00000179010	93621
	ENSG00000222012	NA
TGFBR3	ENSG00000069702	7049
MAP1LC3A	ENSG00000101460	84557
PIK3CD	ENSG00000171608	5293
LRRC4C	ENSG00000148948	57689
	ENSG00000268791	NA
ZCWPW2	ENSG00000206559	152098
SCN2A	ENSG00000136531	6326
S100P	ENSG00000163993	6286
KRT2	ENSG00000172867	3849
KPNA6	ENSG00000025800	23633
AKR1C1	ENSG00000187134	1645
FARSA	ENSG00000179115	2193
MRFAP1L1	ENSG00000178988	114932
ZNF669	ENSG00000188295	79862
GLT8D2	ENSG00000120820	83468
SLC36A3	ENSG00000186334	285641
BLOC1S4	ENSG00000186222	55330
COL11A2	ENSG00000223699	1302
GPR101	ENSG00000165370	83550
CAPNS1	ENSG00000126247	826
ZIC3	ENSG00000156925	7547
C1orf229	ENSG00000221953	388759
RAB9B	ENSG00000123570	51209
KIAA0232	ENSG00000170871	9778
ITIH3	ENSG00000162267	3699
HOMEZ	ENSG00000215271	57594
ZNF124	ENSG00000196418	7678
TMSB15B	ENSG00000158427	286527
TMSB15B	ENSG00000158427	11013
ATP5L2	ENSG00000249222	267020
	ENSG00000267988	NA
	ENSG00000204306	NA
FBXO22	ENSG00000167196	26263
CALR	ENSG00000179218	811
A4GALT	ENSG00000128274	53947
SEMA4D	ENSG00000187764	10507
SKIV2L2	ENSG00000039123	23517
RAB41	ENSG00000147127	347517
ANKHD1	ENSG00000131503	404734
ANKHD1	ENSG00000131503	54882
NKAIN3	ENSG00000185942	286183
COX7A1	ENSG00000161281	1346
C14orf159	ENSG00000133943	80017
ZNF496	ENSG00000162714	84838
TRIM16	ENSG00000221926	147166
TRIM16	ENSG00000221926	10626
H2BFWT	ENSG00000123569	158983
UBE2F	ENSG00000184182	140739
API5	ENSG00000166181	8539
OGFOD3	ENSG00000181396	79701
TMEM198	ENSG00000188760	130612
TBCEL	ENSG00000154114	219899
PKHD1L1	ENSG00000205038	93035
RSL1D1	ENSG00000171490	26156
H2BFM	ENSG00000101812	286436
CLDN16	ENSG00000113946	10686
PBK	ENSG00000168078	55872
ZNF565	ENSG00000196357	147929
IGFBP1	ENSG00000146678	3484
DNAH10	ENSG00000197653	196385
GGH	ENSG00000137563	8836
ZNF146	ENSG00000167635	7705
PPME1	ENSG00000214517	51400
ARFGAP3	ENSG00000242247	26286
SLC36A2	ENSG00000186335	153201
PIGU	ENSG00000101464	128869
GADD45G	ENSG00000130222	10912
ZFP14	ENSG00000142065	57677
TXLNA	ENSG00000084652	200081
SLC25A53	ENSG00000176274	401612
RUNDC1	ENSG00000198863	146923
CES5A	ENSG00000159398	221223
KRT1	ENSG00000167768	3848
ZCCHC18	ENSG00000166707	644353
ZFP82	ENSG00000181007	284406
RBMS3	ENSG00000144642	27303
	ENSG00000267880	NA
NCAPG2	ENSG00000146918	54892
DIRAS2	ENSG00000165023	54769
NLRP3	ENSG00000162711	114548
TRMT61A	ENSG00000166166	115708
C1orf200	ENSG00000179840	NA
	ENSG00000261256	NA
C19orf24	ENSG00000228300	55009
FAM199X	ENSG00000123575	139231
TMEM207	ENSG00000198398	131920
KLK4	ENSG00000167749	9622
PTPRO	ENSG00000151490	5800
ZNHIT3	ENSG00000260952	9326
SLC25A3	ENSG00000075415	5250
TBC1D14	ENSG00000132405	57533
KRT77	ENSG00000189182	374454
FGF13	ENSG00000129682	2258
TTPA	ENSG00000137561	7274
PRELID1	ENSG00000169230	27166
ZNF566	ENSG00000186017	84924
TECTA	ENSG00000109927	7007
CAMK2G	ENSG00000148660	818
KLHDC1	ENSG00000197776	122773
NCOA6	ENSG00000198646	23054
AGPAT1	ENSG00000204310	10554
OR2B11	ENSG00000177535	127623
BAG5	ENSG00000166170	9529
FOXN2	ENSG00000170802	3344
MYO19	ENSG00000260164	80179
GJA1	ENSG00000152661	2697
BRDT	ENSG00000137948	676
SYK	ENSG00000165025	6850
PDZD11	ENSG00000120509	51248
KLK5	ENSG00000167754	25818
KRT76	ENSG00000185069	51350
YTHDF3	ENSG00000185728	253943
CLSTN1	ENSG00000171603	22883
CCDC28B	ENSG00000160050	79140
CD8B	ENSG00000172116	100996919
CD8B	ENSG00000172116	926
MUM1	ENSG00000160953	84939
PPP1R3E	ENSG00000235194	90673
ADAD2	ENSG00000140955	161931
RAD23A	ENSG00000179262	5886
GCSAML	ENSG00000169224	148823
KLHL8	ENSG00000145332	57563
HSF2	ENSG00000025156	3298
PIGW	ENSG00000261300	284098
	ENSG00000257040	NA
VGF	ENSG00000128564	7425
PACSIN2	ENSG00000100266	11252
ESX1	ENSG00000123576	80712
GGNBP2	ENSG00000260508	79893
NAT16	ENSG00000167011	375607
IQCC	ENSG00000160051	55721
BCL2L2	ENSG00000129473	599
FAM84A	ENSG00000162981	151354
	ENSG00000229615	NA
KLK6	ENSG00000167755	5653
OR2C3	ENSG00000196242	81472
DPF3	ENSG00000205683	8110
MED31	ENSG00000108590	51003
NRG4	ENSG00000169752	145957
	ENSG00000264001	NA
OR2G2	ENSG00000177489	81470
	ENSG00000266558	NA
KLHDC2	ENSG00000165516	23588
	ENSG00000241601	NA
ZNF260	ENSG00000254004	339324
	ENSG00000265604	NA
	ENSG00000240010	NA
OR2G3	ENSG00000177476	81469
OCIAD2	ENSG00000145247	132299
AUH	ENSG00000148090	549
OR13G1	ENSG00000197437	441933
ATP6V1G2	ENSG00000234920	534
BCL2L2-PABPN1	ENSG00000258643	100529063
BCL2L2-PABPN1	ENSG00000258643	599
CSRNP3	ENSG00000178662	80034
OR6F1	ENSG00000169214	343169
OR14A2	ENSG00000241128	NA
SC5D	ENSG00000109929	6309
KCNG4	ENSG00000168418	93107
OBSL1	ENSG00000124006	23363
OR14K1	ENSG00000153230	NA
KIF4A	ENSG00000090889	24137
F9	ENSG00000101981	2158
LMAN2	ENSG00000169223	10960
OR1C1	ENSG00000221888	26188
MOGAT3	ENSG00000106384	346606
C2	ENSG00000231543	717
OR14A16	ENSG00000196772	284532
WFDC1	ENSG00000103175	58189
GNAO1	ENSG00000087258	2775
	ENSG00000257396	NA
OR11L1	ENSG00000197591	391189
NFIL3	ENSG00000165030	4783
NFKBIL1	ENSG00000236346	4795
EPHX4	ENSG00000172031	253152
C17orf97	ENSG00000187624	400566
TRIM58	ENSG00000162722	25893
TCF19	ENSG00000224472	6941
PABPN1	ENSG00000100836	8106
DCDC2B	ENSG00000222046	149069
C17orf100	ENSG00000212734	388327
RGPD1	ENSG00000187627	400966
TP53INP2	ENSG00000078804	58476
FAM101B	ENSG00000183688	359845
IL1RAPL2	ENSG00000189108	26280
ZNF529	ENSG00000186020	57711
GSPT1	ENSG00000103342	2935
OR2W3	ENSG00000238243	343171
P4HA3	ENSG00000149380	283208
TTC17	ENSG00000052841	55761
OR2T8	ENSG00000177462	343172
GADD45GIP1	ENSG00000179271	90480
ROR2	ENSG00000169071	4920
OR2AJ1	ENSG00000177275	NA
BTBD8	ENSG00000189195	284697
DAND5	ENSG00000179284	199699
MXI1	ENSG00000119950	4601
OR2L13	ENSG00000196071	284521
BHLHE22	ENSG00000180828	27319
TWIST1	ENSG00000122691	7291
EBAG9	ENSG00000147654	9166
SERINC1	ENSG00000111897	57515
OR2L8	ENSG00000196936	391190
USP15	ENSG00000135655	102465133
USP15	ENSG00000135655	9958
OR2AK2	ENSG00000187080	391191
CYP7B1	ENSG00000172817	9420
FERD3L	ENSG00000146618	222894
GGT7	ENSG00000131067	2686
OR2L5	ENSG00000197454	81466
OR2L2	ENSG00000203663	26246
TMEM234	ENSG00000160055	56063
OR2L3	ENSG00000198128	391192
SEPT9	ENSG00000184640	10801
IGFBP3	ENSG00000146674	3486
OR2M5	ENSG00000162727	127059
EFNA2	ENSG00000099617	1943
SLC13A5	ENSG00000141485	284111
POU5F1	ENSG00000235068	5460
AMFR	ENSG00000159461	267
OR2M2	ENSG00000198601	391194
OR2M3	ENSG00000228198	127062
TGFBR2	ENSG00000163513	7048
OR2M4	ENSG00000171180	26245
HSD17B13	ENSG00000170509	345275
	ENSG00000234719	NA
KIAA1107	ENSG00000069712	23285
SPTLC1	ENSG00000090054	10558
OR2T33	ENSG00000177212	391195
PKIB	ENSG00000135549	5570
OR2T12	ENSG00000177201	127064
OR2M7	ENSG00000177186	391196
CTNNBIP1	ENSG00000178585	56998
ARMC1	ENSG00000104442	55156
MCM10	ENSG00000065328	55388
OR14C36	ENSG00000177174	127066
SLC36A1	ENSG00000123643	206358
	ENSG00000231560	400002
	ENSG00000256803	NA
OR2T4	ENSG00000196944	127074
ATP2C2	ENSG00000064270	9914
	ENSG00000256626	NA
OR2T6	ENSG00000198104	254879
RN7SKP161	ENSG00000223042	NA
KLK7	ENSG00000169035	5650
HNRNPABP1	ENSG00000255734	NA
DHRS11	ENSG00000261508	79154
	ENSG00000255958	NA
C1orf146	ENSG00000203910	388649
OR2T1	ENSG00000175143	26696
OR2T7	ENSG00000227152	NA
OR2T2	ENSG00000196240	401992
TWISTNB	ENSG00000105849	221830
MRM1	ENSG00000262595	79922
MYPN	ENSG00000138347	84665
OR2T3	ENSG00000196539	343173
C15orf27	ENSG00000169758	101930395
C15orf27	ENSG00000169758	123591
OR2T5	ENSG00000203661	401993
	ENSG00000268702	NA
	ENSG00000261545	NA
SCARA5	ENSG00000168079	286133
	ENSG00000261032	NA
OR2G6	ENSG00000188558	391211
PRKCA	ENSG00000154229	5578
PGM2L1	ENSG00000165434	283209
OR2T29	ENSG00000182783	343563
OR2T34	ENSG00000183310	127068
RGS14	ENSG00000169220	10636
OR2T10	ENSG00000184022	127069
KLHL18	ENSG00000114648	23276
HEXDC	ENSG00000169660	284004
	ENSG00000265629	NA
OR2T11	ENSG00000183130	127077
LTA	ENSG00000230279	4049
OR2T35	ENSG00000177151	403244
LYRM2	ENSG00000083099	57226
NDUFS7	ENSG00000115286	374291
TEX13A	ENSG00000133149	56157
OR2T27	ENSG00000187701	403239
HSD17B12	ENSG00000149084	51144
OR14I1	ENSG00000189181	401994
CCDC96	ENSG00000173013	257236
LYPD8	ENSG00000266949	NA
KLC1	ENSG00000126214	3831
KCNE3	ENSG00000175538	10008
SLC22A17	ENSG00000092096	51310
	ENSG00000256288	NA
	ENSG00000261499	NA
	ENSG00000256155	NA
VPS53	ENSG00000141252	55275
TADA2B	ENSG00000173011	93624
	ENSG00000245648	101928100
	ENSG00000265889	NA
SLC25A39P2	ENSG00000257016	NA
SH3BP5L	ENSG00000175137	80851
PLOD3	ENSG00000106397	8985
	ENSG00000256039	NA
	ENSG00000261099	NA
NFIX	ENSG00000008441	4784
	ENSG00000263315	NA
UBE2F-SCLY	ENSG00000258984	NA
GRPEL1	ENSG00000109519	80273
	ENSG00000261152	NA
CA4	ENSG00000167434	762
CWH43	ENSG00000109182	80157
KLRAP1	ENSG00000256667	NA
	ENSG00000262017	NA
	ENSG00000261688	NA
TNF	ENSG00000230108	7124
LZIC	ENSG00000162441	84328
GLMN	ENSG00000174842	11146
ZNF672	ENSG00000171161	79894
FAT2	ENSG00000086570	2196
SORL1	ENSG00000137642	6653
TNFRSF17	ENSG00000048462	608
ZNF382	ENSG00000161298	84911
LTB	ENSG00000238114	4050
SORCS2	ENSG00000184985	57537
KLK8	ENSG00000129455	11202
	ENSG00000261955	NA
	ENSG00000262399	NA
	ENSG00000269121	NA
	ENSG00000263134	NA
PTPN23	ENSG00000076201	25930
TMEM196	ENSG00000173452	256130
FASTKD3	ENSG00000124279	79072
GALNT3	ENSG00000115339	2591
TTLL1	ENSG00000100271	25809
ETFA	ENSG00000140374	2108
LIPT2	ENSG00000175536	387787
ZNF461	ENSG00000197808	92283
SNX29	ENSG00000048471	101929304
SNX29	ENSG00000048471	92017
NUDT21	ENSG00000167005	11051
NRK	ENSG00000123572	203447
IARS	ENSG00000196305	3376
	ENSG00000256888	101928162
NUGGC	ENSG00000189233	389643
CPOX	ENSG00000080819	1371
USP32	ENSG00000170832	84669
MACC1	ENSG00000183742	346389
SCLY	ENSG00000132330	51540
PTPN18	ENSG00000072135	26469
RNF5	ENSG00000204308	6048
RXRB	ENSG00000231321	6257
LYL1	ENSG00000104903	4066
GPR15	ENSG00000154165	2838
POLD3	ENSG00000077514	10714
	ENSG00000175604	NA
ALKBH3	ENSG00000166199	221120
TBC1D8	ENSG00000204634	11138
BIK	ENSG00000100290	638
CPPED1	ENSG00000103381	55313
ZNF567	ENSG00000189042	163081
SMNDC1	ENSG00000119953	10285
GADL1	ENSG00000144644	339896
	ENSG00000233539	NA
RPAP2	ENSG00000122484	79871
MCAT	ENSG00000100294	27349
ZNF692	ENSG00000171163	55657
GAMT	ENSG00000130005	2593
OGFOD1	ENSG00000087263	55239
MCF2	ENSG00000101977	4168
MTFR1	ENSG00000066855	9650
HSPE1P12	ENSG00000235930	NA
	ENSG00000256651	NA
	ENSG00000256682	NA
	ENSG00000269741	284366
NBAS	ENSG00000151779	51594
TAS2R15	ENSG00000212125	NA
TAS2R63P	ENSG00000256019	NA
TAS2R64P	ENSG00000256274	NA
TSPO	ENSG00000100300	706
TLDC1	ENSG00000140950	57707
ANKDD1B	ENSG00000189045	728780
FABP7	ENSG00000164434	2173
NMNAT1	ENSG00000173614	64802
PLGLB1	ENSG00000183281	5343
PLGLB1	ENSG00000183281	5342
SHISA9	ENSG00000237515	729993
EIF3I	ENSG00000084623	8668
KLK9	ENSG00000213022	284366
CACNG5	ENSG00000075429	27091
ITGB8	ENSG00000105855	3696
	ENSG00000256400	NA
TAS2R18	ENSG00000256981	NA
CCDC14	ENSG00000175455	64770
RNU6-676P	ENSG00000253095	NA
	ENSG00000256712	NA
ST3GAL6	ENSG00000064225	10402
	ENSG00000256537	NA
TAS2R67P	ENSG00000256629	NA
ATOH7	ENSG00000179774	220202
RBP7	ENSG00000162444	116362
ZNF850	ENSG00000267041	342892
SLC34A1	ENSG00000131183	6569
DHX16	ENSG00000204560	8449
KLK10	ENSG00000129451	5655
	ENSG00000267260	NA
GFI1	ENSG00000162676	2672
TTLL12	ENSG00000100304	23170
ELP3	ENSG00000134014	55140
DCAF4	ENSG00000119599	26094
MDN1	ENSG00000112159	23195
LST1	ENSG00000230791	7940
TTC21B	ENSG00000123607	100506124
