id	gene	allTranscripts	transcript	totExons	strand	chrom	startUpIntron	endUpIntron	startUpBSE	endUpBSE	startDownBSE	endDownBSE	startDownIntron	endDownIntron	exNumUpBSE	exNumDownBSE	numOfExons	lenUpIntron	lenUpBSE	lenDownBSE	lenDownIntron	meanLengthBSEs	meanLengthIntrons	lenCircRNA
6014	PTEN:+:chr10:89685270:89693008	PTEN	ENST00000371953	ENST00000371953	9	+	chr10	89653867	89685269	89685270	89685314	89692770	89693008	89693009	89711874	3	5	3	31402	44	238	18865	141	25133.5	328
6015	SKIL:+:chr3:170102321:170109048	SKIL	ENST00000458537,ENST00000259119,ENST00000426052,ENST00000413427	ENST00000458537	6	+	chr3	170099130	170102320	170102321	170102553	170108824	170109048	170109049	170110046	3	5	3	3190	232	224	997	228	2093.5	700
6016	STK39:-:chr2:168997268:168920009	STK39	ENST00000355999	ENST00000355999	18	-	chr2	169018296	168997269	168997268	168997159	168920080	168920010	168920009	168873606	6	14	9	21027	109	70	46403	89.5	33715	748
6017	SYT16:+:chr14:62536321:62567425	SYT16	NA	NA	NA	+	chr14	NA	NA	62536321	NA	NA	62567425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6018	TIA1:-:chr2:70457986:70441480	TIA1	ENST00000433529,ENST00000415783,ENST00000282574	ENST00000433529	13	-	chr2	70463210	70457987	70457986	70457888	70441626	70441481	70441480	70439978	3	12	10	5223	98	145	1502	121.5	3362.5	911
6019	ZBTB8OS:-:chr1:33100393:33099245	ZBTB8OS	ENST00000468695,ENST00000483138,ENST00000473294,ENST00000478041,ENST00000476493,ENST00000436661,ENST00000373501	ENST00000468695	7	-	chr1	33116033	33100394	33100393	33100369	33099328	33099246	33099245	33097481	2	4	3	15639	24	82	1764	53	8701.5	230
6020	ABCA3:-:chr16:2369841:2367284	ABCA3	ENST00000301732,ENST00000382381,ENST00000563623	ENST00000301732	33	-	chr16	2373523	2369842	2369841	2369582	2367404	2367284	2367283	2358625	8	10	3	3681	259	120	8658	189.5	6169.5	498
6021	AGL:+:chr1:100335956:100347247	AGL	ENST00000294724,ENST00000361915,ENST00000361302,ENST00000361522,ENST00000370163,ENST00000370165,ENST00000370161	ENST00000294724	34	+	chr1	100330146	100335955	100335956	100336137	100347097	100347247	100347248	100349675	6	17	12	5809	181	150	2427	165.5	4118	1644
6022	AKTIP:-:chr16:53534241:53532303	AKTIP	ENST00000394657,ENST00000300245,ENST00000570004,ENST00000568596,ENST00000563108,ENST00000568022,ENST00000561799,ENST00000563928,ENST00000565408,ENST00000566045	ENST00000394657	10	-	chr16	53537058	53534242	53534241	53534130	53532508	53532303	53532302	53529239	2	3	2	2816	111	205	3063	158	2939.5	318
6023	ARHGAP17:-:chr16:24990326:24988536	ARHGAP17	ENST00000289968,ENST00000441763,ENST00000303665,ENST00000455311,ENST00000575975,ENST00000571480,ENST00000573625,ENST00000573449,ENST00000575447	ENST00000289968	20	-	chr16	25026529	24990327	24990326	24990287	24988640	24988536	24988535	24981902	2	3	2	36202	39	104	6633	71.5	21417.5	145
6024	ARMC2:+:chr6:109175428:109179474	ARMC2	ENST00000392644,ENST00000237512	ENST00000392644	18	+	chr6	109169750	109175427	109175428	109175688	109179402	109179474	109179475	109190026	2	3	2	5677	260	72	10551	166	8114	334
6025	ATP5B:-:chr12:57037742:57036242	ATP5B	ENST00000262030,ENST00000552919,ENST00000552959,ENST00000551020	ENST00000262030	10	-	chr12	57038564	57037743	57037742	57037621	57036364	57036242	57036241	57033977	4	7	4	821	121	122	2264	121.5	1542.5	589
6026	BCAS3:+:chr17:59134905:59161925	BCAS3	NA	NA	NA	+	chr17	NA	NA	59134905	NA	NA	59161925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6027	BCL2L13:+:chr22:18165980:18185152	BCL2L13	ENST00000317582,ENST00000498133,ENST00000543133,ENST00000337612	ENST00000317582	7	+	chr22	18138599	18165979	18165980	18166087	18185009	18185152	18185153	18209442	3	6	4	27380	107	143	24289	125	25834.5	479
6028	C2CD5:-:chr12:22659753:22646157	C2CD5	ENST00000333957,ENST00000536386,ENST00000446597,ENST00000544930,ENST00000545552,ENST00000396028,ENST00000542676,ENST00000541310,ENST00000535555	ENST00000333957	25	-	chr12	22666227	22659754	22659753	22659645	22646271	22646157	22646156	22643153	10	11	2	6473	108	114	3003	111	4738	224
6029	C6orf89:+:chr6:36862280:36870210	C6orf89	ENST00000480824	ENST00000480824	9	+	chr6	36853805	36862279	36862280	36862379	36869997	36870210	36870211	36882059	2	4	3	8474	99	213	11848	156	10161	522
6030	CAMK2D:-:chr4:114600652:114530308	CAMK2D	NA	NA	NA	-	chr4	NA	NA	114600652	NA	NA	114530308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6031	CAMSAP2:+:chr1:200729967:200776665	CAMSAP2	ENST00000358823,ENST00000236925,ENST00000413307	ENST00000358823	17	+	chr1	200709095	200729966	200729967	200730226	200776504	200776665	200776666	200784688	2	3	2	20871	259	161	8022	210	14446.5	422
6032	CARF:+:chr2:203841992:203847164	CARF	ENST00000402905,ENST00000320443,ENST00000438828,ENST00000545262,ENST00000428585,ENST00000414439,ENST00000545253	ENST00000402905	16	+	chr2	203839220	203841991	203841992	203842055	203846795	203847164	203847165	203848228	13	15	3	2771	63	369	1063	216	1917	565
6033	CASP2:+:chr7:142988633:142989791	CASP2	ENST00000310447,ENST00000493642,ENST00000392925	ENST00000310447	11	+	chr7	142985623	142988632	142988633	142988783	142989710	142989791	142989792	142991322	2	4	3	3009	150	81	1530	115.5	2269.5	401
6034	CDK19:-:chr6:111106812:111067329	CDK19	NA	NA	NA	-	chr6	NA	NA	111106812	NA	NA	111067329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6035	CXorf23:-:chrX:19988416:19953927	CXorf23	ENST00000379687,ENST00000379682	ENST00000379687	11	-	chrX	NA	NA	19988416	19988342	19954016	19953927	19953926	19948059	1	9	9	NA	74	89	5867	81.5	5867	1897
6036	DENND4A:-:chr15:66034122:66015186	DENND4A	ENST00000443035,ENST00000431932,ENST00000564674,ENST00000568515	ENST00000443035	33	-	chr15	66044716	66034123	66034122	66034053	66015286	66015186	66015185	66010335	5	12	8	10593	69	100	4850	84.5	7721.5	1027
6037	DGKI:-:chr7:137308300:137206612	DGKI	ENST00000453654,ENST00000424189,ENST00000446122,ENST00000288490	ENST00000453654	33	-	chr7	137330217	137308301	137308300	137308229	137206712	137206612	137206611	137178583	7	21	15	21916	71	100	28028	85.5	24972	1444
6038	EDEM3:-:chr1:184718726:184701971	EDEM3	ENST00000318130,ENST00000367512	ENST00000318130	20	-	chr1	184723622	184718727	184718726	184718681	184702124	184701971	184701970	184695524	2	6	5	4895	45	153	6446	99	5670.5	454
6039	EIF4G3:-:chr1:21329301:21327692	EIF4G3	ENST00000411888	ENST00000411888	9	-	chr1	21415630	21329302	21329301	21329206	21327805	21327692	21327691	21307721	4	5	2	86328	95	113	19970	104	53149	210
6040	ENSG00000136805:-:chr9:111909469:111903623	ENSG00000136805	NA	NA	NA	-	chr9	NA	NA	111909469	NA	NA	111903623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6041	EPHA5:-:chr4:66356430:66280002	EPHA5	ENST00000273854,ENST00000511294,ENST00000354839	ENST00000273854	18	-	chr4	66361105	66356431	66356430	66356095	66280161	66280002	66280001	66270195	5	7	3	4674	335	159	9806	247	7240	621
6042	FOCAD:+:chr9:20758089:20778767	FOCAD	ENST00000380249,ENST00000338382	ENST00000380249	46	+	chr9	20740340	20758088	20758089	20758190	20778680	20778767	20778768	20781725	8	11	4	17748	101	87	2957	94	10352.5	602
6043	GABRB3:-:chr15:26828561:26825466	GABRB3	ENST00000541819,ENST00000311550,ENST00000299267,ENST00000555632,ENST00000400188,ENST00000545868,ENST00000554556	ENST00000541819	10	-	chr15	26866460	26828562	26828561	26828479	26825603	26825466	26825465	26812881	6	7	2	37898	82	137	12584	109.5	25241	221
6044	GRIK2:+:chr6:102067968:102134228	GRIK2	NA	NA	NA	+	chr6	NA	NA	102067968	NA	NA	102134228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6045	HFM1:-:chr1:91851391:91812986	HFM1	ENST00000370425,ENST00000294696	ENST00000370425	39	-	chr1	91859649	91851392	91851391	91851132	91813033	91812986	91812985	91809068	5	19	15	8257	259	47	3917	153	6087	1760
6046	HNRNPA1L2:+:chr13:53196124:53211581	HNRNPA1L2	ENST00000342657,ENST00000398039	ENST00000342657	7	+	chr13	53191818	53196123	53196124	53196399	53211440	53211581	53211582	53216540	2	6	5	4305	275	141	4958	208	4631.5	773
6047	INO80:-:chr15:41364256:41361768	INO80	ENST00000361937,ENST00000401393,ENST00000558357	ENST00000361937	36	-	chr15	41365625	41364257	41364256	41364047	41361863	41361768	41361767	41352125	12	14	3	1368	209	95	9642	152	5505	387
6048	LCORL:-:chr4:17974508:17910717	LCORL	ENST00000326877,ENST00000382226,ENST00000382224,ENST00000510451,ENST00000539056	ENST00000326877	7	-	chr4	18023220	17974509	17974508	17974443	17910968	17910717	17910716	17887785	2	5	4	48711	65	251	22931	158	35821	528
6049	MAGI3:+:chr1:114128009:114137182	MAGI3	ENST00000369615,ENST00000307546,ENST00000369617,ENST00000369611	ENST00000369615	22	+	chr1	114123284	114128008	114128009	114128218	114137103	114137182	114137183	114157222	4	6	3	4724	209	79	20039	144	12381.5	465
6050	MARK4:+:chr19:45767942:45769539	MARK4	ENST00000300843,ENST00000262891,ENST00000588621,ENST00000588533,ENST00000590909	ENST00000300843	18	+	chr19	45766626	45767941	45767942	45768007	45769483	45769539	45769540	45774729	5	7	3	1315	65	56	5189	60.5	3252	194
6051	MICU3:+:chr8:16935292:16948093	MICU3	ENST00000318063	ENST00000318063	15	+	chr8	16927229	16935291	16935292	16935370	16948055	16948093	16948094	16955966	4	8	5	8062	78	38	7872	58	7967	321
6052	MYO16:+:chr13:109535407:109550481	MYO16	ENST00000356711,ENST00000357550,ENST00000251041,ENST00000375857	ENST00000356711	35	+	chr13	109518591	109535406	109535407	109535534	109550364	109550481	109550482	109562350	13	15	3	16815	127	117	11868	122	14341.5	352
6053	N4BP2:+:chr4:40121552:40123929	N4BP2	ENST00000511480,ENST00000261435,ENST00000513269	ENST00000511480	19	+	chr4	40119645	40121551	40121552	40123929	40121552	40123929	40123930	40124746	10	10	1	1906	2377	2377	816	2377	1361	2378
6054	NALCN:-:chr13:101944717:101936284	NALCN	ENST00000251127,ENST00000376196,ENST00000470333,ENST00000497170	ENST00000251127	44	-	chr13	101997616	101944718	101944717	101944575	101936370	101936284	101936283	101910926	8	10	3	52898	142	86	25357	114	39127.5	335
6055	NCOR1:-:chr17:16075309:16062074	NCOR1	ENST00000268712,ENST00000395851,ENST00000436828,ENST00000411510,ENST00000582357	ENST00000268712	46	-	chr17	16089867	16075310	16075309	16075117	16062187	16062074	16062073	16056710	4	6	3	14557	192	113	5363	152.5	9960	490
6056	NT5C3B:-:chr17:39987142:39985042	NT5C3B	ENST00000470690,ENST00000469698,ENST00000523903,ENST00000269534,ENST00000476921,ENST00000517701,ENST00000521789,ENST00000435506,ENST00000460893,ENST00000445655	ENST00000470690	8	-	chr17	39988643	39987143	39987142	39987053	39985204	39985042	39985041	39983879	5	6	2	1500	89	162	1162	125.5	1331	253
6057	NTRK3:-:chr15:88680792:88669502	NTRK3	ENST00000394480,ENST00000317501,ENST00000360948,ENST00000357724,ENST00000355254,ENST00000557856,ENST00000558676,ENST00000542733,ENST00000540489	ENST00000394480	19	-	chr15	88690565	88680793	88680792	88680635	88669604	88669502	88669501	88576277	7	13	7	9772	157	102	93224	129.5	51498	932
6058	PCNXL2:-:chr1:233372726:233313548	PCNXL2	ENST00000258229,ENST00000475463	ENST00000258229	34	-	chr1	233386484	233372727	233372726	233372591	233313644	233313548	233313547	233297110	9	17	9	13757	135	96	16437	115.5	15097	1051
6059	PDE10A:-:chr6:165809948:165792683	PDE10A	ENST00000366882,ENST00000354448,ENST00000539869	ENST00000366882	23	-	chr6	165826988	165809949	165809948	165809806	165792855	165792683	165792682	165756992	15	19	5	17039	142	172	35690	157	26364.5	707
6060	PHF20:+:chr20:34435272:34451322	PHF20	ENST00000374012,ENST00000439301,ENST00000339089,ENST00000374000,ENST00000481202,ENST00000461122	ENST00000374012	18	+	chr20	34430667	34435271	34435272	34435356	34450935	34451322	34451323	34457359	4	6	3	4604	84	387	6036	235.5	5320	553
6061	PIK3C2A:-:chr11:17172202:17167215	PIK3C2A	ENST00000265970,ENST00000540361,ENST00000531428	ENST00000265970	32	-	chr11	17177072	17172203	17172202	17172045	17167278	17167215	17167214	17158173	3	7	5	4869	157	63	9041	110	6955	535
6062	REV1:-:chr2:100081447:100050794	REV1	ENST00000258428,ENST00000413697,ENST00000393445	ENST00000258428	23	-	chr2	100106278	100081448	100081447	100081384	100050910	100050794	100050793	100046411	2	8	7	24830	63	116	4382	89.5	14606	1448
6063	RP11-85M11.2:+:chr3:165208984:165229439	RP11-85M11.2	NA	NA	NA	+	chr3	NA	NA	165208984	NA	NA	165229439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6064	RSBN1L:+:chr7:77394812:77408131	RSBN1L	NA	NA	NA	+	chr7	NA	NA	77394812	NA	NA	77408131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6065	SAMD3:-:chr6:130634238:130609372	SAMD3	NA	NA	NA	-	chr6	NA	NA	130634238	NA	NA	130609372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6066	SCAF8:+:chr6:155129204:155145512	SCAF8	ENST00000367178,ENST00000417268,ENST00000367186	ENST00000367178	20	+	chr6	155126621	155129203	155129204	155129335	155145368	155145512	155145513	155148305	10	17	8	2582	131	144	2792	137.5	2687	1090
6067	SCYL2:+:chr12:100676721:100706431	SCYL2	ENST00000360820,ENST00000549687	ENST00000360820	18	+	chr12	100661571	100676720	100676721	100676925	100706210	100706431	100706432	100707199	2	6	5	15149	204	221	767	212.5	7958	880
6068	SEMA6D:+:chr15:47533437:47538894	SEMA6D	NA	NA	NA	+	chr15	NA	NA	47533437	NA	NA	47538894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6069	SEPT6:-:chrX:118809631:118774655	SEPT6	ENST00000394610,ENST00000354416,ENST00000343984,ENST00000360156,ENST00000394616,ENST00000394617,ENST00000489216,ENST00000354228,ENST00000460411	ENST00000394610	11	-	chrX	118827038	118809632	118809631	118809517	118774751	118774655	118774654	118771159	2	6	5	17406	114	96	3495	105	10450.5	757
6070	SFMBT1:-:chr3:52962357:52952500	SFMBT1	ENST00000394752,ENST00000394750,ENST00000358080,ENST00000296295	ENST00000394752	21	-	chr3	52964344	52962358	52962357	52962207	52952542	52952500	52952499	52950231	9	13	5	1986	150	42	2268	96	2127	518
6071	SPAG9:-:chr17:49071296:49067038	SPAG9	ENST00000262013,ENST00000510283,ENST00000357122,ENST00000505279,ENST00000513906	ENST00000262013	30	-	chr17	49072417	49071297	49071296	49071125	49067233	49067038	49067037	49064599	19	21	3	1120	171	195	2438	183	1779	587
6072	TRIM33:-:chr1:115006178:115005726	TRIM33	ENST00000358465,ENST00000369543	ENST00000358465	20	-	chr1	115006891	115006179	115006178	115006034	115005858	115005726	115005725	114976356	3	4	2	712	144	132	29369	138	15040.5	278
6073	TRIP11:-:chr14:92499597:92480559	TRIP11	ENST00000267622	ENST00000267622	21	-	chr14	92505890	92499598	92499597	92499536	92480921	92480559	92480558	92478140	2	7	6	6292	61	362	2418	211.5	4355	1047
6074	ZNF350:-:chr19:52469467:52468766	ZNF350	NA	NA	NA	-	chr19	NA	NA	52469467	NA	NA	52468766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6075	ALMS1:+:chr2:73646250:73659419	ALMS1	ENST00000264448,ENST00000409009,ENST00000377715	ENST00000264448	23	+	chr2	73635876	73646250	73646251	73646446	73659326	73659419	73659420	73675089	3	7	5	10374	195	93	15669	144	13021.5	982
6076	ANK2:+:chr4:114284493:114294605	ANK2	ENST00000357077,ENST00000264366,ENST00000506722,ENST00000394537,ENST00000505342,ENST00000514960,ENST00000509550,ENST00000510275	ENST00000357077	46	+	chr4	114282054	114284493	114284494	114284625	114294441	114294605	114294606	114302612	40	45	6	2439	131	164	8006	147.5	5222.5	1103
6077	ANKRD42:+:chr11:82917099:82947551	ANKRD42	ENST00000260047,ENST00000393392,ENST00000533342,ENST00000531895	ENST00000260047	12	+	chr11	82909685	82917099	82917100	82917207	82947446	82947551	82947552	82951800	3	8	6	7414	107	105	4248	106	5831	794
6078	BBS2:-:chr16:56534937:56518672	BBS2	NA	NA	NA	-	chr16	NA	NA	56534937	NA	NA	56518673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6079	CCDC6:-:chr10:61612460:61592282	CCDC6	ENST00000263102	ENST00000263102	9	-	chr10	61665879	61612461	61612460	61612311	61592411	61592283	61592282	61574514	2	3	2	53418	149	128	17768	138.5	35593	279
6080	CPNE3:+:chr8:87540763:87549874	CPNE3	ENST00000521271,ENST00000523072	ENST00000521271	17	+	chr8	87527728	87540763	87540764	87540905	87549791	87549874	87549875	87552472	3	7	5	13035	141	83	2597	112	7816	553
6081	DENND4A:-:chr15:66048810:66007815	DENND4A	ENST00000443035,ENST00000431932,ENST00000564674	ENST00000443035	33	-	chr15	66053697	66048811	66048810	66048478	66007961	66007816	66007815	65998563	3	14	12	4886	332	145	9252	238.5	7069	1975
6082	ERC1:+:chr12:1399017:1517413	ERC1	ENST00000397203,ENST00000543086,ENST00000589028,ENST00000440394,ENST00000355446,ENST00000360905,ENST00000347735,ENST00000546231,ENST00000542302,ENST00000545948,ENST00000538971,ENST00000588412	ENST00000397203	19	+	chr12	1372332	1399017	1399018	1399178	1517315	1517413	1517414	1553727	15	17	3	26685	160	98	36313	129	31499	405
6083	KLHL24:+:chr3:183381245:183390272	KLHL24	ENST00000454652,ENST00000242810	ENST00000454652	9	+	chr3	183369065	183381245	183381246	183381430	183390084	183390272	183390273	183396873	5	8	4	12180	184	188	6600	186	9390	682
6084	LRBA:-:chr4:151738409:151656409	LRBA	ENST00000535741,ENST00000510413,ENST00000357115,ENST00000507224,ENST00000509835	ENST00000535741	57	-	chr4	151749331	151738410	151738409	151738276	151656518	151656410	151656409	151604870	31	36	6	10921	133	108	51539	120.5	31230	583
6085	MPDZ:-:chr9:13276770:13205034	MPDZ	NA	NA	NA	-	chr9	NA	NA	13276770	NA	NA	13205035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6086	NEGR1:-:chr1:72400994:72163690	NEGR1	ENST00000357731,ENST00000306821	ENST00000357731	7	-	chr1	72748001	72400995	72400994	72400762	72163822	72163691	72163690	72076830	2	4	3	347006	232	131	86860	181.5	216933	491
6087	NRXN1:-:chr2:50733755:50280408	NRXN1	ENST00000404971,ENST00000406316,ENST00000401669,ENST00000405472,ENST00000402717,ENST00000406859	ENST00000404971	24	-	chr2	50755762	50733756	50733755	50733633	50280728	50280409	50280408	50170930	14	22	9	22006	122	319	109478	220.5	65742	1754
6088	RBL1:-:chr20:35696589:35675455	RBL1	ENST00000373664,ENST00000344359	ENST00000373664	22	-	chr20	35717391	35696590	35696589	35696389	35675593	35675456	35675455	35672654	3	12	10	20801	200	137	2801	168.5	11801	1315
6089	SLC38A1:-:chr12:46592526:46591502	SLC38A1	ENST00000398637,ENST00000439706,ENST00000549049,ENST00000552197,ENST00000546893	ENST00000398637	17	-	chr12	46594880	46592527	46592526	46592408	46591600	46591503	46591502	46582855	14	16	3	2353	118	97	8647	107.5	5500	359
6090	TOR1AIP2:-:chr1:179834989:179834570	TOR1AIP2	ENST00000609928	ENST00000609928	7	-	chr1	179846373	179834990	179834989	179834571	179834989	179834571	179834570	179821947	3	3	1	11383	418	418	12623	418	12003	419
6091	TRIO:+:chr5:14297180:14336836	TRIO	ENST00000344204,ENST00000537187,ENST00000512070,ENST00000513206,ENST00000515144,ENST00000509967	ENST00000344204	57	+	chr5	14293244	14297180	14297181	14297372	14336645	14336836	14336837	14358286	7	11	5	3936	191	191	21449	191	12692.5	870
6092	TRRAP:+:chr7:98558883:98560050	TRRAP	ENST00000359863,ENST00000355540,ENST00000446306,ENST00000456197	ENST00000359863	72	+	chr7	98557114	98558883	98558884	98559097	98559925	98560050	98560051	98562251	45	46	2	1769	213	125	2200	169	1984.5	340
6093	ZNF346:+:chr5:176468126:176471534	ZNF346	ENST00000503039,ENST00000261948,ENST00000358149,ENST00000511834,ENST00000503425	ENST00000503039	9	+	chr5	176450236	176468126	176468127	176468230	176471390	176471534	176471535	176477751	3	5	3	17890	103	144	6216	123.5	12053	342
6094	ABAT:+:chr16:8860065:8862830	ABAT	ENST00000396600,ENST00000268251,ENST00000566590,ENST00000567812,ENST00000425191,ENST00000569156	ENST00000396600	16	+	chr16	8858688	8860064	8860065	8860127	8862682	8862830	8862831	8866636	9	11	3	1376	62	148	3805	105	2590.5	276
6095	APBB2:-:chr4:40832594:40829148	APBB2	ENST00000295974,ENST00000513140,ENST00000508593,ENST00000506352,ENST00000513611,ENST00000502841,ENST00000504305,ENST00000510670,ENST00000507831,ENST00000514920,ENST00000512510,ENST00000513516,ENST00000513493	ENST00000295974	18	-	chr4	40892380	40832595	40832594	40832480	40829236	40829149	40829148	40827988	13	14	2	59785	114	87	1160	100.5	30472.5	203
6096	CADPS:-:chr3:62648069:62631396	CADPS	ENST00000383710,ENST00000357948,ENST00000283269,ENST00000490353	ENST00000383710	30	-	chr3	62739115	62648070	62648069	62647989	62631518	62631397	62631396	62578424	4	6	3	91045	80	121	52972	100.5	72008.5	437
6097	KIAA1468:+:chr18:59949495:59954700	KIAA1468	NA	NA	NA	+	chr18	NA	NA	59949495	NA	NA	59954700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6098	POGZ:-:chr1:151414681:151395872	POGZ	ENST00000271715,ENST00000358476,ENST00000361398,ENST00000392723,ENST00000368863,ENST00000409503,ENST00000531094,ENST00000491586,ENST00000540984	ENST00000271715	19	-	chr1	151431627	151414682	151414681	151414557	151396027	151395873	151395872	151384873	2	10	9	16945	124	154	10999	139	13972	1679
6099	RP11-405A12.2:+:chr12:20076132:20127661	RP11-405A12.2	NA	NA	NA	+	chr12	NA	NA	20076132	NA	NA	20127661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6100	RYK:-:chr3:133930451:133926315	RYK	ENST00000427044,ENST00000296084,ENST00000460933	ENST00000427044	16	-	chr3	133941261	133930452	133930451	133930352	133926369	133926316	133926315	133921719	4	6	3	10809	99	53	4596	76	7702.5	289
